,id,date_season_begin,Civic,Commercial,Cultural,Industrial,Other,Transportation,Vacant,Water,Residential,Total:,Not Hispanic or Latino:,Not Hispanic or Latino: - White alone,Not Hispanic or Latino: - Black or African American alone,Not Hispanic or Latino: - American Indian and Alaska Native alone,Not Hispanic or Latino: - Asian alone,Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Not Hispanic or Latino: - Some Other Race alone,Not Hispanic or Latino: - Two or More Races,Hispanic or Latino:,Hispanic or Latino: - White alone,Hispanic or Latino: - Black or African American alone,Hispanic or Latino: - American Indian and Alaska Native alone,Hispanic or Latino: - Asian alone,Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Hispanic or Latino: - Some Other Race alone,Hispanic or Latino: - Two or More Races,Estimate; Per capita income in the past 12 months (in 2015 Inflation-adjusted dollars),income_to_poverty_under_.50,income_to_poverty_.50_to_.99,income_to_poverty_1.00_to_1.24,income_to_poverty_1.25_to_1.49,income_to_poverty_1.50_to_1.84,income_to_poverty_1.85_to_1.99,income_to_poverty_over_2.00,id,cafe,convenience,gym,institution,liquor,lodging,nightlife,pharmacy,restaurant,retail,business_count
2030,2427,2014-09-01,0.02739165837779093,0.07240522236740607,0.037034113576501916,0.04114111309833059,0.0,0.3156382432656273,0.07665690687424205,0.0,0.4571244008178921,1051,0.9809705042816366,0.03139866793529972,0.9276879162702188,0.0,0.005708848715509039,0.0,0.0,0.016175071360608945,0.019029495718363463,0.0009514747859181732,0.010466222645099905,0.0,0.0,0.0,0.007611798287345386,0.0,14714.0,0.13486513486513488,0.02997002997002997,0.02197802197802198,0.03696303696303696,0.4965034965034965,0.0,0.2797202797202797,2427,1,1,1,1,1,1,1,1,1,1,114
2031,2428,2014-09-01,0.03008746760570089,0.12307013945966196,0.0,0.032869354322896116,0.0,0.3927309593801554,0.11203896618431636,0.0,0.3392905806529701,1081,0.962072155411656,0.11933395004625348,0.8048103607770583,0.0018501387604070304,0.009250693802035151,0.0,0.0,0.02682701202590194,0.037927844588344126,0.003700277520814061,0.014801110083256243,0.0009250693802035152,0.0,0.0,0.01572617946345976,0.002775208140610545,19940.0,0.2589792060491493,0.3440453686200378,0.0,0.0,0.03591682419659736,0.0,0.3610586011342155,2428,1,1,1,1,1,1,1,1,1,1,171
2032,2429,2016-03-01,0.018548712189138897,0.011904116686661793,0.03885742208460783,0.006086359411941831,0.0,0.34043292253396185,0.15398351260671048,0.0,0.4487356666761162,1185,0.9223628691983122,0.1139240506329114,0.7763713080168776,0.002531645569620253,0.016033755274261603,0.0,0.0016877637130801688,0.011814345991561179,0.07763713080168777,0.010126582278481013,0.014345991561181437,0.0008438818565400844,0.0033755274261603376,0.0,0.035443037974683546,0.01350210970464135,13871.0,0.2926434923201294,0.19401778496362165,0.04931285367825384,0.060630557801131774,0.05578011317704123,0.03395311236863379,0.3136620856911884,2429,1,0,0,1,0,1,1,0,1,1,181
2033,2430,2016-03-01,0.023398284063070846,0.019312246922628413,0.032456723652056534,0.006086359411941831,0.0,0.3385539457569173,0.14868663061344414,0.0,0.4549040936430118,1185,0.9223628691983122,0.1139240506329114,0.7763713080168776,0.002531645569620253,0.016033755274261603,0.0,0.0016877637130801688,0.011814345991561179,0.07763713080168777,0.010126582278481013,0.014345991561181437,0.0008438818565400844,0.0033755274261603376,0.0,0.035443037974683546,0.01350210970464135,13871.0,0.2926434923201294,0.19401778496362165,0.04931285367825384,0.060630557801131774,0.05578011317704123,0.03395311236863379,0.3136620856911884,2430,1,0,0,1,0,1,1,0,1,1,184
2034,2431,2016-03-01,0.020912214071744487,0.015353371371146325,0.035638879443056305,0.006086359411941831,0.0,0.3395942487683549,0.15141440544168008,0.0,0.4519127355638205,1185,0.9223628691983122,0.1139240506329114,0.7763713080168776,0.002531645569620253,0.016033755274261603,0.0,0.0016877637130801688,0.011814345991561179,0.07763713080168777,0.010126582278481013,0.014345991561181437,0.0008438818565400844,0.0033755274261603376,0.0,0.035443037974683546,0.01350210970464135,13871.0,0.2926434923201294,0.19401778496362165,0.04931285367825384,0.060630557801131774,0.05578011317704123,0.03395311236863379,0.3136620856911884,2431,1,0,0,1,0,1,1,0,1,1,182
2035,2432,2016-03-01,0.02597668788125842,0.02349308787701513,0.029565624664164517,0.006086359411941831,0.0,0.3370550874336137,0.14600644009505412,0.0,0.4577934005182107,1185,0.9223628691983122,0.1139240506329114,0.7763713080168776,0.002531645569620253,0.016033755274261603,0.0,0.0016877637130801688,0.011814345991561179,0.07763713080168777,0.010126582278481013,0.014345991561181437,0.0008438818565400844,0.0033755274261603376,0.0,0.035443037974683546,0.01350210970464135,13871.0,0.2926434923201294,0.19401778496362165,0.04931285367825384,0.060630557801131774,0.05578011317704123,0.03395311236863379,0.3136620856911884,2432,1,0,0,1,0,1,1,0,1,1,184
2036,2433,2016-03-01,0.028654801286247294,0.027743985653542927,0.027214066384390702,0.006086359411941831,0.0,0.3346908191986637,0.14374162835395174,0.0,0.46052314099750896,1185,0.9223628691983122,0.1139240506329114,0.7763713080168776,0.002531645569620253,0.016033755274261603,0.0,0.0016877637130801688,0.011814345991561179,0.07763713080168777,0.010126582278481013,0.014345991561181437,0.0008438818565400844,0.0033755274261603376,0.0,0.035443037974683546,0.01350210970464135,13871.0,0.2926434923201294,0.19401778496362165,0.04931285367825384,0.060630557801131774,0.05578011317704123,0.03395311236863379,0.3136620856911884,2433,1,0,0,1,0,1,1,0,1,1,187
2037,2434,2016-03-01,0.0014626470058889827,0.004103770066285064,0.06466285711538833,0.006086359411941831,0.0,0.35247482337373365,0.17990531250814634,0.0,0.3927668775245048,1185,0.9223628691983122,0.1139240506329114,0.7763713080168776,0.002531645569620253,0.016033755274261603,0.0,0.0016877637130801688,0.011814345991561179,0.07763713080168777,0.010126582278481013,0.014345991561181437,0.0008438818565400844,0.0033755274261603376,0.0,0.035443037974683546,0.01350210970464135,13871.0,0.2926434923201294,0.19401778496362165,0.04931285367825384,0.060630557801131774,0.05578011317704123,0.03395311236863379,0.3136620856911884,2434,1,0,0,1,0,1,1,0,1,1,154
2038,2435,2016-03-01,0.033989087505222546,0.019632891170856655,0.03671979686455123,0.006086359411941831,0.0,0.3257792932363064,0.13868059858681134,0.0,0.4731010607295325,1185,0.9223628691983122,0.1139240506329114,0.7763713080168776,0.002531645569620253,0.016033755274261603,0.0,0.0016877637130801688,0.011814345991561179,0.07763713080168777,0.010126582278481013,0.014345991561181437,0.0008438818565400844,0.0033755274261603376,0.0,0.035443037974683546,0.01350210970464135,13871.0,0.2926434923201294,0.19401778496362165,0.04931285367825384,0.060630557801131774,0.05578011317704123,0.03395311236863379,0.3136620856911884,2435,1,0,0,1,0,1,1,0,1,1,195
2039,2436,2016-03-01,0.0006229341320125343,0.004103770066285064,0.0636772940078562,0.006086359411941831,0.0,0.35172336164166224,0.17872753113735848,0.0,0.3956816837348962,1185,0.9223628691983122,0.1139240506329114,0.7763713080168776,0.002531645569620253,0.016033755274261603,0.0,0.0016877637130801688,0.011814345991561179,0.07763713080168777,0.010126582278481013,0.014345991561181437,0.0008438818565400844,0.0033755274261603376,0.0,0.035443037974683546,0.01350210970464135,13871.0,0.2926434923201294,0.19401778496362165,0.04931285367825384,0.060630557801131774,0.05578011317704123,0.03395311236863379,0.3136620856911884,2436,1,0,0,1,0,1,1,0,1,1,150
2040,2437,2008-03-01,0.04960974462090463,0.01985911199160444,0.027750656620772668,0.022847134149186325,0.0,0.3701845329027265,0.18727261039068727,0.0,0.3720859539450228,1044,0.44061302681992337,0.01532567049808429,0.4195402298850575,0.0,0.0,0.0,0.0,0.005747126436781609,0.5593869731800766,0.19540229885057472,0.02873563218390805,0.005747126436781609,0.0038314176245210726,0.0,0.28160919540229884,0.044061302681992334,8098.0,0.4006211180124224,0.2802795031055901,0.037267080745341616,0.0,0.06211180124223601,0.0,0.21972049689440995,2437,0,1,0,1,1,0,1,1,1,1,71
2041,2438,2008-03-01,0.051050710671916286,0.01987399344711296,0.027622202801884696,0.020047247481219242,0.0,0.3702127259220903,0.18983580194391408,0.0,0.3724080284037789,1044,0.44061302681992337,0.01532567049808429,0.4195402298850575,0.0,0.0,0.0,0.0,0.005747126436781609,0.5593869731800766,0.19540229885057472,0.02873563218390805,0.005747126436781609,0.0038314176245210726,0.0,0.28160919540229884,0.044061302681992334,8098.0,0.4006211180124224,0.2802795031055901,0.037267080745341616,0.0,0.06211180124223601,0.0,0.21972049689440995,2438,0,1,0,1,1,0,1,1,1,1,71
2042,2439,2011-03-01,0.1369145779842415,0.02842696287666976,0.08335551535474395,0.07304819397852791,0.0,0.3690569863227009,0.16367267279767211,0.0,0.2824396686696855,1044,0.44061302681992337,0.01532567049808429,0.4195402298850575,0.0,0.0,0.0,0.0,0.005747126436781609,0.5593869731800766,0.19540229885057472,0.02873563218390805,0.005747126436781609,0.0038314176245210726,0.0,0.28160919540229884,0.044061302681992334,8098.0,0.4006211180124224,0.2802795031055901,0.037267080745341616,0.0,0.06211180124223601,0.0,0.21972049689440995,2439,1,1,0,1,0,0,1,0,1,1,80
2043,2440,2015-09-01,0.02711131976396537,0.03748932567372842,0.011575437415966687,0.1463627117076674,0.0,0.32934970914757106,0.23803186776832205,0.0,0.2371909482867445,1614,0.9101610904584884,0.016728624535315983,0.8698884758364313,0.0030978934324659233,0.007434944237918215,0.0,0.0024783147459727386,0.01053283767038414,0.08983890954151177,0.0161090458488228,0.026022304832713755,0.0006195786864931846,0.0,0.0,0.040272614622057,0.006815365551425031,9650.0,0.38366718027734975,0.32126348228043144,0.07164869029275807,0.025423728813559324,0.05624036979969183,0.0,0.14175654853620956,2440,1,1,0,1,0,0,1,1,1,1,160
2044,2441,2010-03-01,0.13209148152677974,0.029156006294720583,0.054724255141518685,0.04598309752550528,0.0,0.3668088805899473,0.19398063207663893,0.0,0.3093471283716692,1044,0.44061302681992337,0.01532567049808429,0.4195402298850575,0.0,0.0,0.0,0.0,0.005747126436781609,0.5593869731800766,0.19540229885057472,0.02873563218390805,0.005747126436781609,0.0038314176245210726,0.0,0.28160919540229884,0.044061302681992334,8098.0,0.4006211180124224,0.2802795031055901,0.037267080745341616,0.0,0.06211180124223601,0.0,0.21972049689440995,2441,1,1,0,1,1,0,1,1,1,1,74
2045,2443,2011-03-01,0.13449492452559916,0.027919046972596003,0.07850266971881736,0.07032845038305834,0.0,0.3753036452498269,0.1698315816617945,0.0,0.27811460601390703,1044,0.44061302681992337,0.01532567049808429,0.4195402298850575,0.0,0.0,0.0,0.0,0.005747126436781609,0.5593869731800766,0.19540229885057472,0.02873563218390805,0.005747126436781609,0.0038314176245210726,0.0,0.28160919540229884,0.044061302681992334,8098.0,0.4006211180124224,0.2802795031055901,0.037267080745341616,0.0,0.06211180124223601,0.0,0.21972049689440995,2443,1,1,0,1,0,0,1,1,1,1,75
2046,2444,2011-03-01,0.13714248228177087,0.02976156825116252,0.0845785762061025,0.07357326908740072,0.0,0.3661847996403062,0.1622898287650553,0.0,0.2836119580499729,1044,0.44061302681992337,0.01532567049808429,0.4195402298850575,0.0,0.0,0.0,0.0,0.005747126436781609,0.5593869731800766,0.19540229885057472,0.02873563218390805,0.005747126436781609,0.0038314176245210726,0.0,0.28160919540229884,0.044061302681992334,8098.0,0.4006211180124224,0.2802795031055901,0.037267080745341616,0.0,0.06211180124223601,0.0,0.21972049689440995,2444,1,1,0,1,0,0,1,0,1,1,81
2047,2445,2008-03-01,0.04803757535778338,0.021090080249553896,0.028168826103033368,0.03264635241574769,0.0,0.3676613058366629,0.1795184270932579,0.0,0.3709150083017443,1044,0.44061302681992337,0.01532567049808429,0.4195402298850575,0.0,0.0,0.0,0.0,0.005747126436781609,0.5593869731800766,0.19540229885057472,0.02873563218390805,0.005747126436781609,0.0038314176245210726,0.0,0.28160919540229884,0.044061302681992334,8098.0,0.4006211180124224,0.2802795031055901,0.037267080745341616,0.0,0.06211180124223601,0.0,0.21972049689440995,2445,0,1,0,1,1,0,1,1,1,1,63
2048,2446,2010-03-01,0.13180042627533595,0.028683224955176244,0.05181303869471004,0.04164025497197399,0.0,0.3687480444895673,0.1962925046265004,0.0,0.3128229322620719,1044,0.44061302681992337,0.01532567049808429,0.4195402298850575,0.0,0.0,0.0,0.0,0.005747126436781609,0.5593869731800766,0.19540229885057472,0.02873563218390805,0.005747126436781609,0.0038314176245210726,0.0,0.28160919540229884,0.044061302681992334,8098.0,0.4006211180124224,0.2802795031055901,0.037267080745341616,0.0,0.06211180124223601,0.0,0.21972049689440995,2446,1,1,0,1,1,0,1,1,1,1,72
2049,2448,2008-03-01,0.04849125404518252,0.021143871639727457,0.02809890650196064,0.03213024706834036,0.0,0.3674068880520424,0.18027386218182345,0.0,0.3709462245561057,1044,0.44061302681992337,0.01532567049808429,0.4195402298850575,0.0,0.0,0.0,0.0,0.005747126436781609,0.5593869731800766,0.19540229885057472,0.02873563218390805,0.005747126436781609,0.0038314176245210726,0.0,0.28160919540229884,0.044061302681992334,8098.0,0.4006211180124224,0.2802795031055901,0.037267080745341616,0.0,0.06211180124223601,0.0,0.21972049689440995,2448,0,1,0,1,1,0,1,1,1,1,63
2050,2449,2011-03-01,0.1360497171182003,0.02715235451854661,0.08202857515582933,0.07234581287874871,0.0,0.3721699794359491,0.1649897931424362,0.0,0.2813134848684901,1044,0.44061302681992337,0.01532567049808429,0.4195402298850575,0.0,0.0,0.0,0.0,0.005747126436781609,0.5593869731800766,0.19540229885057472,0.02873563218390805,0.005747126436781609,0.0038314176245210726,0.0,0.28160919540229884,0.044061302681992334,8098.0,0.4006211180124224,0.2802795031055901,0.037267080745341616,0.0,0.06211180124223601,0.0,0.21972049689440995,2449,1,1,0,1,0,0,1,0,1,1,79
2051,2450,2008-03-01,0.06080865430299055,0.018903620975122208,0.02759113376133989,0.011728815743971444,0.0,0.3764068694302577,0.189944198004662,0.0,0.3754253620846468,1044,0.44061302681992337,0.01532567049808429,0.4195402298850575,0.0,0.0,0.0,0.0,0.005747126436781609,0.5593869731800766,0.19540229885057472,0.02873563218390805,0.005747126436781609,0.0038314176245210726,0.0,0.28160919540229884,0.044061302681992334,8098.0,0.4006211180124224,0.2802795031055901,0.037267080745341616,0.0,0.06211180124223601,0.0,0.21972049689440995,2450,1,1,0,1,1,0,1,1,1,1,72
2052,2451,2008-03-01,0.0630853207401393,0.01937328026884024,0.02759113376133989,0.011356146900128813,0.0,0.3756589726325117,0.18986834236514707,0.0,0.37615212407203225,1044,0.44061302681992337,0.01532567049808429,0.4195402298850575,0.0,0.0,0.0,0.0,0.005747126436781609,0.5593869731800766,0.19540229885057472,0.02873563218390805,0.005747126436781609,0.0038314176245210726,0.0,0.28160919540229884,0.044061302681992334,8098.0,0.4006211180124224,0.2802795031055901,0.037267080745341616,0.0,0.06211180124223601,0.0,0.21972049689440995,2451,1,1,0,1,1,0,1,1,1,1,71
2053,2452,2008-03-01,0.048297486867020505,0.019987357088699968,0.027964123633182358,0.026011972489838525,0.0,0.36994723305131183,0.18481971872850844,0.0,0.3712695950084589,1044,0.44061302681992337,0.01532567049808429,0.4195402298850575,0.0,0.0,0.0,0.0,0.005747126436781609,0.5593869731800766,0.19540229885057472,0.02873563218390805,0.005747126436781609,0.0038314176245210726,0.0,0.28160919540229884,0.044061302681992334,8098.0,0.4006211180124224,0.2802795031055901,0.037267080745341616,0.0,0.06211180124223601,0.0,0.21972049689440995,2452,0,1,0,1,1,0,1,1,1,1,66
2054,2453,2011-03-01,0.023962250831614663,0.025294791241895057,0.03294039765493196,0.01656859472110735,0.0,0.38229841187774655,0.17669755542436852,0.0,0.3662002490799505,1044,0.44061302681992337,0.01532567049808429,0.4195402298850575,0.0,0.0,0.0,0.0,0.005747126436781609,0.5593869731800766,0.19540229885057472,0.02873563218390805,0.005747126436781609,0.0038314176245210726,0.0,0.28160919540229884,0.044061302681992334,8098.0,0.4006211180124224,0.2802795031055901,0.037267080745341616,0.0,0.06211180124223601,0.0,0.21972049689440995,2453,1,1,0,1,1,0,1,1,1,1,74
2055,2454,2011-03-01,0.023773125958860376,0.025553772664034708,0.03294039765493196,0.015434620968637118,0.0,0.38343985617968257,0.17934970502398362,0.0,0.3632816475087301,1044,0.44061302681992337,0.01532567049808429,0.4195402298850575,0.0,0.0,0.0,0.0,0.005747126436781609,0.5593869731800766,0.19540229885057472,0.02873563218390805,0.005747126436781609,0.0038314176245210726,0.0,0.28160919540229884,0.044061302681992334,8098.0,0.4006211180124224,0.2802795031055901,0.037267080745341616,0.0,0.06211180124223601,0.0,0.21972049689440995,2454,1,1,0,1,1,0,1,1,1,1,74
2056,2455,2011-03-01,0.0240980152281248,0.024772161361619558,0.03294039765493196,0.017817584155326537,0.0,0.3810867395832955,0.17449428769169026,0.0,0.3688888295531363,1044,0.44061302681992337,0.01532567049808429,0.4195402298850575,0.0,0.0,0.0,0.0,0.005747126436781609,0.5593869731800766,0.19540229885057472,0.02873563218390805,0.005747126436781609,0.0038314176245210726,0.0,0.28160919540229884,0.044061302681992334,8098.0,0.4006211180124224,0.2802795031055901,0.037267080745341616,0.0,0.06211180124223601,0.0,0.21972049689440995,2455,1,1,0,1,1,0,1,1,1,1,74
2057,2456,2011-03-01,0.02416032626449052,0.023641255817601882,0.03294039765493196,0.019070869241969945,0.0,0.3799017058917249,0.1732959658211654,0.0,0.3711498055726059,1044,0.44061302681992337,0.01532567049808429,0.4195402298850575,0.0,0.0,0.0,0.0,0.005747126436781609,0.5593869731800766,0.19540229885057472,0.02873563218390805,0.005747126436781609,0.0038314176245210726,0.0,0.28160919540229884,0.044061302681992334,8098.0,0.4006211180124224,0.2802795031055901,0.037267080745341616,0.0,0.06211180124223601,0.0,0.21972049689440995,2456,1,1,0,1,1,0,1,1,1,1,74
2058,2457,2011-03-01,0.09239606660662382,0.059857233562926285,0.0009312325798152447,0.01942142283949333,0.0,0.3749054268203556,0.2023186779356247,0.0,0.3425660062617849,917,0.3544165757906216,0.03271537622682661,0.29880043620501634,0.0,0.016357688113413302,0.0,0.0,0.006543075245365322,0.6455834242093784,0.15921483097055614,0.05997818974918211,0.0,0.0,0.0010905125408942203,0.38604143947655395,0.03925845147219193,6893.0,0.3210702341137124,0.40914158305462656,0.04570791527313266,0.02564102564102564,0.03678929765886288,0.0,0.1616499442586399,2457,1,1,0,1,1,0,1,1,1,1,65
2059,2458,2011-03-01,0.09683488515444776,0.051009786391461504,0.001605303955653786,0.021859325017868067,0.0,0.3701337854424031,0.21014226644064896,0.0,0.34524953275196457,917,0.3544165757906216,0.03271537622682661,0.29880043620501634,0.0,0.016357688113413302,0.0,0.0,0.006543075245365322,0.6455834242093784,0.15921483097055614,0.05997818974918211,0.0,0.0,0.0010905125408942203,0.38604143947655395,0.03925845147219193,6893.0,0.3210702341137124,0.40914158305462656,0.04570791527313266,0.02564102564102564,0.03678929765886288,0.0,0.1616499442586399,2458,1,1,0,1,1,0,1,0,1,1,67
2060,2459,2011-03-01,0.09414588681258043,0.05657844011738986,0.000931977430719506,0.0205347007220362,0.0,0.3707594897444116,0.20686651726128305,0.0,0.34432887472415985,917,0.3544165757906216,0.03271537622682661,0.29880043620501634,0.0,0.016357688113413302,0.0,0.0,0.006543075245365322,0.6455834242093784,0.15921483097055614,0.05997818974918211,0.0,0.0,0.0010905125408942203,0.38604143947655395,0.03925845147219193,6893.0,0.3210702341137124,0.40914158305462656,0.04570791527313266,0.02564102564102564,0.03678929765886288,0.0,0.1616499442586399,2459,1,1,0,1,1,0,1,1,1,1,64
2061,2460,2011-03-01,0.09678419151600116,0.04850719625280393,0.0023825107269809863,0.02226480530633972,0.0,0.3729463754120496,0.209937702875612,0.0,0.3439614094262138,917,0.3544165757906216,0.03271537622682661,0.29880043620501634,0.0,0.016357688113413302,0.0,0.0,0.006543075245365322,0.6455834242093784,0.15921483097055614,0.05997818974918211,0.0,0.0,0.0010905125408942203,0.38604143947655395,0.03925845147219193,6893.0,0.3210702341137124,0.40914158305462656,0.04570791527313266,0.02564102564102564,0.03678929765886288,0.0,0.1616499442586399,2460,1,1,0,1,1,0,1,0,1,1,65
2062,2461,2011-03-01,0.0957517878810192,0.05369505017414165,0.001109158609778782,0.021423528820486502,0.0,0.3690152480265824,0.20956309753559346,0.0,0.3451939168334173,917,0.3544165757906216,0.03271537622682661,0.29880043620501634,0.0,0.016357688113413302,0.0,0.0,0.006543075245365322,0.6455834242093784,0.15921483097055614,0.05997818974918211,0.0,0.0,0.0010905125408942203,0.38604143947655395,0.03925845147219193,6893.0,0.3210702341137124,0.40914158305462656,0.04570791527313266,0.02564102564102564,0.03678929765886288,0.0,0.1616499442586399,2461,1,1,0,1,1,0,1,1,1,1,64
2063,2462,2016-09-01,0.10536102008713516,0.062331807594889765,0.0,0.013430107127316937,0.0,0.3831969980681745,0.2262413778748863,0.0,0.31479970933473256,917,0.3544165757906216,0.03271537622682661,0.29880043620501634,0.0,0.016357688113413302,0.0,0.0,0.006543075245365322,0.6455834242093784,0.15921483097055614,0.05997818974918211,0.0,0.0,0.0010905125408942203,0.38604143947655395,0.03925845147219193,6893.0,0.3210702341137124,0.40914158305462656,0.04570791527313266,0.02564102564102564,0.03678929765886288,0.0,0.1616499442586399,2462,1,1,0,1,1,0,1,1,1,1,67
2064,2463,2016-09-01,0.10449259585271622,0.04889180342161939,0.0,0.013472276575111531,0.0,0.3895307143158331,0.2268902075501821,0.0,0.32121499813725385,917,0.3544165757906216,0.03271537622682661,0.29880043620501634,0.0,0.016357688113413302,0.0,0.0,0.006543075245365322,0.6455834242093784,0.15921483097055614,0.05997818974918211,0.0,0.0,0.0010905125408942203,0.38604143947655395,0.03925845147219193,6893.0,0.3210702341137124,0.40914158305462656,0.04570791527313266,0.02564102564102564,0.03678929765886288,0.0,0.1616499442586399,2463,1,1,0,1,1,0,1,1,1,1,69
2065,2464,2016-09-01,0.10603675800353267,0.05401003116251722,0.0,0.013739387175016994,0.0,0.3886022049593443,0.2280566913154402,0.0,0.31559168538768123,917,0.3544165757906216,0.03271537622682661,0.29880043620501634,0.0,0.016357688113413302,0.0,0.0,0.006543075245365322,0.6455834242093784,0.15921483097055614,0.05997818974918211,0.0,0.0,0.0010905125408942203,0.38604143947655395,0.03925845147219193,6893.0,0.3210702341137124,0.40914158305462656,0.04570791527313266,0.02564102564102564,0.03678929765886288,0.0,0.1616499442586399,2464,1,1,0,1,1,0,1,1,1,1,70
2066,2465,2016-09-01,0.10508511595116404,0.05968528565713178,0.0,0.013430107127316937,0.0,0.3831377615131842,0.22962664971453275,0.0,0.3141201959878344,917,0.3544165757906216,0.03271537622682661,0.29880043620501634,0.0,0.016357688113413302,0.0,0.0,0.006543075245365322,0.6455834242093784,0.15921483097055614,0.05997818974918211,0.0,0.0,0.0010905125408942203,0.38604143947655395,0.03925845147219193,6893.0,0.3210702341137124,0.40914158305462656,0.04570791527313266,0.02564102564102564,0.03678929765886288,0.0,0.1616499442586399,2465,1,1,0,1,1,0,1,1,1,1,68
2067,2466,2016-09-01,0.105331729202537,0.0515942225533511,0.0,0.01358013845981541,0.0,0.3891208007375665,0.227351641463843,0.0,0.31835319678542395,917,0.3544165757906216,0.03271537622682661,0.29880043620501634,0.0,0.016357688113413302,0.0,0.0,0.006543075245365322,0.6455834242093784,0.15921483097055614,0.05997818974918211,0.0,0.0,0.0010905125408942203,0.38604143947655395,0.03925845147219193,6893.0,0.3210702341137124,0.40914158305462656,0.04570791527313266,0.02564102564102564,0.03678929765886288,0.0,0.1616499442586399,2466,1,1,0,1,1,0,1,1,1,1,70
2068,2467,2016-09-01,0.10659476020318527,0.05641736103966045,0.0,0.013914245968812192,0.0,0.3877664949673589,0.2292169821805753,0.0,0.31268491584359315,917,0.3544165757906216,0.03271537622682661,0.29880043620501634,0.0,0.016357688113413302,0.0,0.0,0.006543075245365322,0.6455834242093784,0.15921483097055614,0.05997818974918211,0.0,0.0,0.0010905125408942203,0.38604143947655395,0.03925845147219193,6893.0,0.3210702341137124,0.40914158305462656,0.04570791527313266,0.02564102564102564,0.03678929765886288,0.0,0.1616499442586399,2467,1,1,0,1,1,0,1,1,1,1,71
2069,2468,2016-09-01,0.10548949390050308,0.058140848220310036,0.0,0.013430107127316937,0.0,0.3846924903261657,0.2307790555233281,0.0,0.31295749880287915,917,0.3544165757906216,0.03271537622682661,0.29880043620501634,0.0,0.016357688113413302,0.0,0.0,0.006543075245365322,0.6455834242093784,0.15921483097055614,0.05997818974918211,0.0,0.0,0.0010905125408942203,0.38604143947655395,0.03925845147219193,6893.0,0.3210702341137124,0.40914158305462656,0.04570791527313266,0.02564102564102564,0.03678929765886288,0.0,0.1616499442586399,2468,1,1,0,1,1,0,1,1,1,1,71
2070,2469,2013-09-01,0.10972086782324177,0.07801278775143189,0.0,0.013255614410818038,0.0,0.3820225789271024,0.2149634941758901,0.0,0.3117455247347576,917,0.3544165757906216,0.03271537622682661,0.29880043620501634,0.0,0.016357688113413302,0.0,0.0,0.006543075245365322,0.6455834242093784,0.15921483097055614,0.05997818974918211,0.0,0.0,0.0010905125408942203,0.38604143947655395,0.03925845147219193,6893.0,0.3210702341137124,0.40914158305462656,0.04570791527313266,0.02564102564102564,0.03678929765886288,0.0,0.1616499442586399,2469,1,1,0,1,1,0,1,1,1,1,65
2071,2470,2016-03-01,0.014998060524056047,0.008892812978934963,0.10517050797536984,0.034402722164054884,0.0,0.3561490905030032,0.2011661454388903,0.0,0.2942187209397468,1185,0.9223628691983122,0.1139240506329114,0.7763713080168776,0.002531645569620253,0.016033755274261603,0.0,0.0016877637130801688,0.011814345991561179,0.07763713080168777,0.010126582278481013,0.014345991561181437,0.0008438818565400844,0.0033755274261603376,0.0,0.035443037974683546,0.01350210970464135,13871.0,0.2926434923201294,0.19401778496362165,0.04931285367825384,0.060630557801131774,0.05578011317704123,0.03395311236863379,0.3136620856911884,2470,1,0,1,1,0,0,1,0,1,1,64
2072,2473,2016-03-01,0.014532459710048328,0.008614858348266115,0.10216624352477616,0.031830680792048836,0.0,0.3602380193663346,0.19790405943304434,0.0,0.29924613853552995,1185,0.9223628691983122,0.1139240506329114,0.7763713080168776,0.002531645569620253,0.016033755274261603,0.0,0.0016877637130801688,0.011814345991561179,0.07763713080168777,0.010126582278481013,0.014345991561181437,0.0008438818565400844,0.0033755274261603376,0.0,0.035443037974683546,0.01350210970464135,13871.0,0.2926434923201294,0.19401778496362165,0.04931285367825384,0.060630557801131774,0.05578011317704123,0.03395311236863379,0.3136620856911884,2473,1,0,1,1,0,1,1,0,1,1,66
2073,2475,2016-03-01,0.013773123247910316,0.008129815805959199,0.10113615081085306,0.030822529700240426,0.0,0.3601338228929525,0.19860991908726813,0.0,0.30116776170272663,1185,0.9223628691983122,0.1139240506329114,0.7763713080168776,0.002531645569620253,0.016033755274261603,0.0,0.0016877637130801688,0.011814345991561179,0.07763713080168777,0.010126582278481013,0.014345991561181437,0.0008438818565400844,0.0033755274261603376,0.0,0.035443037974683546,0.01350210970464135,13871.0,0.2926434923201294,0.19401778496362165,0.04931285367825384,0.060630557801131774,0.05578011317704123,0.03395311236863379,0.3136620856911884,2475,1,0,1,1,0,1,1,0,1,1,67
2074,2476,2016-03-01,0.004366434226355675,0.004103770066285064,0.06564624558647557,0.011491046211239964,0.0,0.35283510564071313,0.1655232146022257,0.0,0.4004006178930606,1185,0.9223628691983122,0.1139240506329114,0.7763713080168776,0.002531645569620253,0.016033755274261603,0.0,0.0016877637130801688,0.011814345991561179,0.07763713080168777,0.010126582278481013,0.014345991561181437,0.0008438818565400844,0.0033755274261603376,0.0,0.035443037974683546,0.01350210970464135,13871.0,0.2926434923201294,0.19401778496362165,0.04931285367825384,0.060630557801131774,0.05578011317704123,0.03395311236863379,0.3136620856911884,2476,1,0,0,1,0,1,1,0,1,1,147
