,vacant_id,greened_id,match_greened_date,violent_100_before,violent_100_after,violent_200_before,violent_200_after,violent_500_before,violent_500_after,nonviolent_100_before,nonviolent_100_after,nonviolent_200_before,nonviolent_200_after,nonviolent_500_before,nonviolent_500_after
3215,350514,5689,2016-09-01,21,13,95,85,628,545,18,16,70,85,716,751
3216,685586,2297,2010-03-01,79,71,198,178,574,588,53,40,157,157,630,654
3217,702681,2700,2016-09-01,20,12,94,86,634,554,16,16,71,86,711,750
3218,262614,2465,2016-09-01,22,15,96,88,641,557,18,16,74,90,707,740
3219,1301702,4278,2012-09-01,69,37,165,130,545,537,43,31,161,140,615,591
3220,262583,2699,2016-09-01,21,13,92,80,626,542,18,16,72,84,719,748
3221,455671,2632,2013-03-01,35,16,81,62,607,594,26,23,87,91,830,755
3222,1301706,1833,2016-03-01,53,35,164,154,616,496,55,27,162,142,583,549
3223,484307,6407,2016-09-01,34,38,134,119,665,526,30,23,122,90,627,650
3224,837385,3302,2010-03-01,51,50,159,149,543,583,54,43,129,137,701,682
3225,582480,3477,2016-09-01,64,67,159,159,838,828,55,64,153,150,908,876
3226,406567,3475,2016-09-01,62,66,159,160,830,819,52,61,182,165,897,863
3227,671327,1818,2016-09-01,62,66,162,163,834,820,52,63,186,167,904,864
3228,786274,818,2015-09-01,29,36,117,107,463,418,53,27,155,108,592,552
3229,171384,3339,2016-03-01,49,38,118,96,420,384,36,49,150,137,571,534
3230,479920,2752,2011-03-01,26,28,111,89,477,478,20,26,122,123,987,958
3231,193308,441,2008-03-01,32,30,178,145,1155,969,33,28,144,114,1057,927
3232,1276585,5276,2007-09-01,62,98,187,209,561,555,54,49,192,161,744,585
3233,1101252,2305,2012-03-01,52,36,151,105,457,421,45,39,147,108,520,479
3234,809608,6314,2016-03-01,40,48,126,147,950,911,44,25,131,116,988,833
3235,220205,6745,2016-09-01,51,35,147,127,509,428,46,42,130,121,469,451
3236,996028,3813,2016-09-01,73,62,208,202,894,869,164,136,372,317,1311,1339
3237,748565,2322,2012-03-01,52,36,151,105,457,421,45,39,147,108,520,479
3238,1172006,3814,2016-09-01,68,59,206,205,897,870,160,135,377,323,1319,1335
3239,695977,6532,2016-03-01,71,74,191,201,830,728,50,46,170,143,1003,825
3240,70921,349,2016-03-01,25,27,127,119,516,487,33,36,144,141,839,821
3241,1039669,347,2016-03-01,28,28,130,119,515,488,33,36,147,140,835,820
3242,897820,6091,2016-03-01,13,28,117,127,539,503,21,22,149,154,608,525
3243,1013421,2228,2008-03-01,39,51,109,123,645,655,49,35,144,104,778,652
3244,822640,3474,2016-09-01,17,24,90,94,411,403,26,20,84,103,465,400
3245,44461,2073,2008-09-01,29,40,91,103,665,613,37,35,130,108,727,618
3246,1276769,6727,2016-03-01,30,32,103,109,517,500,34,27,92,93,574,507
3247,628533,3204,2008-03-01,11,18,90,99,651,632,13,21,120,114,692,646
3248,1333028,948,2008-03-01,15,17,91,109,657,633,12,20,111,121,689,646
3249,576250,533,2015-09-01,43,49,124,113,525,476,63,39,150,135,639,602
3250,1222465,3858,2012-09-01,23,15,121,89,859,651,50,18,177,136,1406,1120
3251,868423,2110,2008-03-01,19,24,131,124,735,672,31,19,164,125,980,813
3252,497728,6439,2016-03-01,23,14,117,88,658,580,29,28,169,132,959,796
3253,781962,88,2017-03-01,34,27,143,112,745,644,38,36,144,166,1091,1159
3254,244193,4686,2010-03-01,44,54,180,181,916,915,44,49,173,207,1174,1274
3255,162850,4782,2008-03-01,21,21,78,76,704,694,27,18,103,76,963,772
3256,575791,3820,2016-03-01,28,21,178,169,985,967,94,64,356,312,1880,1848
3257,1359847,4554,2007-09-01,101,96,301,276,1048,924,137,91,385,301,1368,1173
3258,698312,1146,2012-09-01,23,22,92,72,428,408,51,31,131,106,548,531
3259,1222518,3890,2014-03-01,37,58,186,231,896,953,102,109,325,342,1318,1304
3260,277138,4534,2007-09-01,85,59,295,257,1062,905,104,62,346,297,1312,1124
3261,1157468,4559,2007-09-01,76,54,294,251,1053,902,100,58,345,289,1313,1122
3262,464260,4551,2007-09-01,80,76,284,248,1043,939,87,72,384,282,1322,1120
3263,1362662,1257,2011-03-01,42,41,111,145,775,882,37,35,150,111,888,759
3264,755955,2962,2008-03-01,13,7,45,48,675,616,21,30,81,84,910,885
3265,259343,5638,2007-09-01,30,23,63,67,529,468,47,29,131,61,777,684
3266,139927,2934,2008-03-01,15,7,45,48,679,617,21,30,81,83,911,886
3267,123072,2329,2008-09-01,41,32,109,108,743,679,32,30,130,111,876,733
3268,1147986,6102,2014-09-01,63,61,141,129,788,827,59,59,136,121,1037,968
3269,1148002,6103,2014-09-01,61,59,138,127,792,829,61,56,133,122,1036,967
3270,650985,3217,2012-09-01,22,38,110,110,735,700,25,27,112,121,759,782
3271,356732,8,2017-03-01,56,55,205,197,872,856,117,98,315,291,1151,1301
3272,885216,4,2017-03-01,51,56,203,193,888,881,121,108,328,300,1190,1349
3273,795617,821,2015-09-01,48,47,153,132,826,839,40,31,125,93,972,874
3274,561012,2009,2011-03-01,67,64,191,203,985,974,51,75,189,191,1017,973
3275,580230,101,2017-03-01,24,19,97,100,605,533,20,26,90,100,618,584
3276,405485,4757,2008-03-01,26,50,158,149,818,926,36,37,195,175,1128,961
3277,1052596,4851,2007-09-01,25,41,142,194,862,1002,65,49,228,154,1170,1012
3278,98232,4722,2007-09-01,26,20,150,160,933,1160,28,22,182,167,1244,1182
3279,16249,2549,2008-03-01,67,32,169,92,876,687,45,45,153,148,927,826
3280,1129741,5429,2014-09-01,51,50,201,180,1059,1150,46,51,193,200,1133,1292
3281,1303707,838,2015-09-01,26,32,104,97,688,755,58,33,160,135,902,839
3282,212834,5683,2016-09-01,24,24,86,84,485,464,14,14,72,100,769,781
3283,1246494,5242,2007-09-01,37,29,145,112,619,558,25,35,138,146,928,821
3284,563172,3014,2008-09-01,21,18,79,71,584,527,15,23,102,99,805,832
3285,619275,2332,2010-03-01,19,14,98,83,677,577,21,28,111,122,805,769
3286,124481,5047,2011-03-01,46,48,238,201,776,740,54,60,263,256,1036,1144
3287,1289741,618,2008-09-01,11,18,49,44,333,342,18,18,84,52,811,475
3288,145554,617,2008-09-01,11,18,48,43,335,340,17,17,80,52,810,481
3289,156040,6544,2016-03-01,36,47,128,138,555,564,55,28,191,147,927,739
3290,1300175,4620,2009-03-01,71,69,244,228,1088,953,49,56,215,257,1249,1343
3291,7889,5435,2014-03-01,13,25,74,84,426,445,25,25,92,96,683,712
3292,1240194,1682,2014-03-01,16,35,83,93,419,441,26,25,92,103,676,703
3293,64983,3377,2016-09-01,18,19,91,81,424,412,18,34,83,118,643,704
3294,64987,2111,2008-03-01,24,21,83,84,515,409,30,18,111,114,845,877
3295,1385543,1387,2008-03-01,24,19,83,82,516,409,30,18,111,113,843,874
3296,65720,6750,2016-03-01,34,18,106,122,495,580,11,18,68,65,550,538
3297,411356,4084,2010-03-01,30,28,125,122,864,875,40,59,156,266,1048,1424
3298,1088936,6370,2016-03-01,21,36,99,100,435,431,30,33,109,108,646,588
3299,1176781,6826,2016-03-01,21,36,100,101,434,430,30,33,109,108,644,587
3300,823478,3667,2013-03-01,52,63,147,147,696,701,62,49,154,172,618,667
3301,589927,4279,2012-09-01,41,30,138,117,620,560,51,34,154,127,711,608
3302,1363201,5287,2007-09-01,33,33,102,89,524,437,44,49,154,166,1068,1094
3303,82930,5223,2011-03-01,14,21,79,72,377,359,33,31,129,115,446,450
3304,341228,2442,2010-03-01,34,25,166,177,939,875,38,45,219,357,1263,1750
3305,781314,586,2008-09-01,20,22,172,170,889,814,20,30,252,237,1444,1366
3306,341158,5216,2011-03-01,30,15,178,150,876,876,24,27,269,259,1637,1392
3307,869672,5220,2011-03-01,30,15,174,144,875,876,24,27,266,262,1634,1387
3308,640783,5640,2007-09-01,24,24,92,94,774,722,29,32,131,126,1077,1069
3309,1309505,4479,2009-03-01,29,28,182,176,960,915,24,26,248,282,1447,1639
3310,896455,5900,2013-03-01,23,20,185,168,760,703,42,49,301,414,1511,1545
3311,1076306,5064,2008-03-01,19,17,60,61,282,347,36,36,103,141,589,634
3312,1226824,6092,2016-03-01,35,31,150,105,456,393,32,47,129,112,440,411
3313,545648,4252,2011-03-01,68,37,200,134,791,745,52,44,173,158,698,653
3314,429273,34,2017-03-01,10,21,73,104,761,928,15,17,78,135,937,1030
3315,18316,6482,2016-03-01,46,69,155,174,734,744,27,34,157,142,697,600
3316,545650,3457,2016-09-01,44,63,152,161,730,778,27,43,141,150,646,644
3317,722511,6687,2016-03-01,44,62,157,174,735,743,27,34,160,146,699,598
3318,722517,2488,2015-09-01,54,54,163,167,721,767,39,30,171,143,666,639
3319,1313238,3265,2008-03-01,61,28,148,124,846,698,66,31,159,105,801,626
3320,637704,346,2016-03-01,14,18,97,95,535,484,42,46,183,188,988,887
3321,669079,5182,2013-03-01,40,47,184,160,691,653,50,47,227,174,1222,925
3322,1046769,5129,2008-09-01,51,51,192,200,867,813,55,47,244,232,1615,1458
3323,756864,5184,2013-03-01,47,48,190,160,692,652,52,46,221,171,1209,924
3324,1051767,6085,2016-03-01,5,4,16,16,129,130,8,3,36,19,359,311
3325,608388,2455,2011-03-01,44,46,138,157,713,718,45,59,141,153,633,708
3326,519813,786,2007-09-01,52,47,199,169,776,787,69,47,206,169,836,677
3327,1092022,438,2008-03-01,49,52,199,180,872,852,65,62,214,253,1586,1431
3328,870214,3580,2015-09-01,61,66,185,204,749,929,57,58,255,203,1620,1529
3329,1145906,2464,2016-09-01,28,39,127,194,858,972,34,46,218,240,1245,1265
3330,905378,33,2017-03-01,11,23,79,111,764,929,17,17,82,138,934,1031
3331,568848,6649,2012-09-01,23,19,136,117,896,800,22,43,143,136,893,930
3332,129496,6594,2012-09-01,23,19,136,117,892,797,22,43,142,134,889,926
3333,1190182,6255,2016-03-01,39,44,141,136,843,803,27,38,146,167,1222,1119
3334,1134228,2564,2015-09-01,47,43,170,195,749,891,50,45,218,186,1599,1509
3335,1341117,4274,2012-09-01,39,41,138,131,872,786,42,36,165,178,912,944
3336,805429,4210,2012-09-01,33,32,176,129,717,666,72,80,256,273,1630,1564
3337,1314552,5206,2008-09-01,67,88,173,176,529,469,50,50,147,158,660,537
3338,786277,4325,2012-09-01,66,31,164,124,478,469,57,33,162,128,556,519
3339,258209,4365,2012-09-01,66,31,164,124,478,471,56,33,162,128,557,520
3340,1353294,4589,2013-09-01,51,70,228,225,817,756,53,51,286,249,1141,950
3341,984508,4582,2013-03-01,86,74,201,186,865,736,157,67,291,169,1439,952
3342,837258,5071,2011-03-01,15,14,101,104,779,701,21,20,143,136,902,930
3343,40964,3258,2010-03-01,17,27,81,103,711,817,38,28,122,110,907,845
3344,223255,3946,2012-09-01,27,20,119,90,652,564,33,29,94,106,738,640
3345,928159,4355,2012-09-01,33,24,140,113,684,597,24,27,104,127,806,699
3346,1286333,3990,2008-03-01,47,38,129,95,973,777,57,36,250,149,1977,1687
3347,318190,5858,2008-03-01,48,41,136,93,954,790,57,33,257,162,1965,1696
3348,1307473,2761,2014-03-01,22,5,64,44,510,451,27,11,106,79,955,748
3349,1292650,1545,2016-03-01,41,48,169,211,1154,1153,43,36,183,172,1265,1092
3350,588780,1661,2011-03-01,33,53,200,181,1070,1079,47,43,181,185,1146,1173
3351,1110045,4545,2007-09-01,85,73,288,249,1041,928,87,80,376,288,1311,1100
3352,1176524,4264,2010-03-01,49,44,107,136,766,797,43,44,118,130,856,766
3353,954100,3591,2015-09-01,30,51,91,109,477,521,36,34,108,103,572,558
3354,899070,834,2015-09-01,27,24,78,74,476,377,20,21,72,80,532,465
3355,186781,5121,2013-03-01,20,22,109,103,849,732,18,27,110,108,1159,1205
3356,707393,2445,2008-03-01,28,37,105,108,617,573,33,33,142,93,823,595
3357,796329,5425,2011-03-01,36,28,149,169,789,771,39,30,197,172,1082,1063
3358,573786,1091,2014-03-01,33,20,110,97,420,433,26,33,108,107,622,627
3359,1278647,1093,2014-03-01,34,22,106,97,420,436,28,33,100,107,626,627
3360,198374,115,2017-03-01,51,42,200,180,799,839,48,66,190,213,754,820
3361,323179,5674,2015-09-01,67,65,169,200,741,930,84,52,270,213,1687,1588
3362,1347328,1837,2016-03-01,71,55,214,190,913,908,123,102,357,314,1348,1289
3363,153009,588,2008-09-01,27,27,93,110,549,522,27,16,92,70,618,553
3364,504563,4202,2012-09-01,58,44,123,97,598,497,42,41,114,121,675,605
3365,857513,6494,2016-03-01,36,33,94,119,534,644,32,43,101,122,594,619
3366,769204,2300,2008-09-01,29,29,102,113,546,529,24,19,98,80,625,560
3367,492944,4260,2007-09-01,46,29,154,166,875,829,36,42,155,205,1137,1115
3368,1202485,792,2007-09-01,29,43,118,115,458,419,36,32,143,128,638,647
3369,332137,4142,2008-09-01,28,23,97,113,509,538,36,25,154,105,751,580
3370,1237372,4440,2016-03-01,29,34,151,126,695,561,37,26,134,102,723,685
3371,552667,2790,2008-09-01,16,10,76,58,658,598,25,33,127,133,854,859
3372,385904,6621,2011-03-01,31,19,135,110,793,811,35,21,180,173,1138,1121
3373,582712,5033,2008-09-01,54,30,107,87,481,454,50,34,201,188,895,709
3374,1208094,1496,2014-09-01,26,21,124,122,578,577,56,35,207,127,933,846
3375,258467,860,2013-09-01,33,38,144,166,795,784,49,55,194,168,917,1093
3376,1196563,2074,2008-09-01,43,37,133,118,571,554,24,21,152,92,804,664
3377,967788,58,2017-03-01,16,35,65,99,368,346,29,32,86,96,461,490
3378,1067455,2677,2011-03-01,45,51,181,175,755,875,49,51,272,233,1743,1796
3379,133643,2427,2014-09-01,35,44,152,156,610,676,38,40,165,172,876,875
3380,626586,2650,2011-03-01,46,52,179,171,755,875,50,53,267,221,1742,1787
3381,979737,3729,2008-03-01,62,52,194,171,880,805,76,67,203,250,1549,1461
3382,1171367,4247,2010-03-01,12,9,94,102,738,708,20,25,127,137,770,774
3383,99145,3550,2015-09-01,66,63,173,198,737,887,57,58,239,191,1572,1504
3384,1039325,896,2013-03-01,17,20,82,67,600,559,21,30,91,95,849,736
3385,362067,6367,2016-03-01,116,51,244,157,816,702,91,41,217,141,1014,798
3386,108979,5379,2012-09-01,26,24,62,66,306,276,35,19,110,83,633,644
3387,285259,1335,2011-03-01,40,27,81,65,336,299,32,26,111,88,692,605
3388,608717,5884,2012-09-01,59,53,229,251,910,869,52,56,207,176,1063,922
3389,633014,5586,2010-03-01,53,41,120,117,627,589,39,35,107,111,631,602
3390,601455,5665,2011-03-01,12,12,63,54,527,494,24,35,141,105,933,889
3391,663968,5945,2010-03-01,12,23,107,127,765,786,25,22,140,153,945,1034
3392,425419,2651,2011-03-01,12,12,64,53,530,494,24,35,141,105,937,892
3393,255338,733,2007-09-01,29,26,166,176,913,930,17,30,145,153,993,985
3394,1338657,6709,2016-03-01,43,58,159,174,737,744,27,33,160,146,698,600
3395,1199146,812,2015-09-01,36,52,124,149,778,892,30,36,134,115,905,809
3396,461058,5099,2008-09-01,30,23,137,116,582,454,26,20,159,138,799,645
3397,1195445,1638,2011-03-01,31,35,155,196,709,819,62,45,281,266,1308,1099
3398,1394597,6253,2016-03-01,6,14,96,87,581,546,10,13,92,95,717,708
3399,1297014,2126,2011-03-01,14,22,91,118,580,629,26,20,90,89,685,624
3400,428672,6143,2012-09-01,41,29,137,112,852,670,28,42,137,123,1071,990
3401,724399,4321,2012-09-01,41,31,164,130,864,692,44,37,197,173,1170,1086
3402,988557,4357,2012-09-01,37,32,164,125,871,697,44,33,197,165,1175,1103
3403,339952,6565,2016-03-01,6,1,49,42,709,526,11,3,79,56,699,647
3404,1310687,1625,2014-09-01,33,32,138,127,656,518,47,35,200,178,1156,1083
3405,78105,335,2008-09-01,46,50,201,201,869,814,54,49,252,223,1626,1460
3406,317373,1762,2011-03-01,35,32,139,175,903,885,32,41,163,164,966,873
3407,666781,1791,2011-03-01,20,16,91,84,523,549,85,69,217,194,877,756
3408,262691,2567,2015-09-01,10,12,101,98,611,571,25,30,108,117,823,775
3409,1153983,3619,2015-09-01,49,65,119,185,692,784,96,71,301,328,1617,1461
3410,1204354,4425,2008-09-01,38,24,164,127,825,795,57,52,210,170,1189,1067
3411,1403165,2288,2011-03-01,28,24,165,151,868,828,30,26,169,135,905,827
3412,943900,5303,2010-03-01,29,23,86,56,674,701,34,40,84,116,772,778
3413,239731,6830,2016-03-01,14,30,133,174,858,1039,38,37,165,175,1202,1214
3414,64094,352,2016-03-01,47,48,124,115,472,423,23,25,97,95,655,545
3415,1358949,6038,2016-03-01,48,38,93,95,518,516,32,37,89,89,571,497
3416,1005579,1364,2011-03-01,59,37,143,116,676,649,42,42,137,124,611,572
3417,1026252,3184,2016-03-01,52,47,150,186,761,851,44,52,155,149,788,805
3418,431923,3151,2013-03-01,49,65,162,169,837,729,37,51,159,161,879,813
3419,412589,2174,2013-03-01,42,50,157,175,768,768,47,56,175,191,751,790
3420,379251,2261,2014-03-01,12,19,96,99,511,499,15,15,93,85,548,611
3421,319821,5053,2008-03-01,28,24,140,134,712,725,32,30,262,179,1311,1149
3422,1292679,800,2007-09-01,58,37,148,159,731,766,69,58,210,173,810,703
3423,918303,1324,2010-03-01,25,31,88,93,535,580,31,23,123,101,700,679
3424,996706,188,2017-03-01,8,9,30,29,184,196,20,14,98,67,338,300
3425,118953,1787,2014-09-01,39,44,166,219,885,1099,28,40,182,151,1002,1016
3426,654153,813,2015-09-01,4,5,13,16,428,452,15,5,23,16,598,503
3427,314613,1197,2014-03-01,46,36,141,107,438,464,46,85,204,215,904,792
3428,240327,2419,2014-09-01,22,27,130,130,584,629,40,49,178,189,886,836
3429,562254,1524,2014-09-01,17,22,53,68,547,584,23,16,62,86,683,804
3430,1003476,1514,2014-09-01,17,16,54,73,550,591,22,20,64,91,679,813
3431,368522,3300,2010-03-01,40,61,107,162,736,978,34,44,146,233,1112,1422
3432,708154,162,2017-03-01,43,60,170,208,729,754,63,54,197,168,760,748
3433,534401,3311,2013-09-01,36,23,162,161,709,740,52,52,354,334,1516,1552
3434,695713,4200,2012-09-01,34,25,172,155,721,634,38,19,175,128,797,673
3435,836948,6700,2016-03-01,33,33,105,110,523,505,33,29,94,95,579,506
3436,1365022,4244,2016-03-01,35,29,96,102,521,516,28,28,93,96,583,509
3437,526173,106,2017-03-01,20,11,106,96,621,548,20,26,127,140,807,680
3438,104242,4341,2010-03-01,42,49,112,139,730,770,41,32,129,129,837,783
3439,698400,3275,2010-03-01,35,42,158,158,414,414,33,38,129,137,443,466
3440,630240,3283,2012-09-01,22,37,114,112,731,696,23,30,128,130,756,775
3441,1050948,5094,2011-03-01,47,30,156,145,741,760,32,26,163,158,912,928
3442,315569,5610,2013-09-01,16,20,80,110,414,418,9,17,94,77,503,540
3443,227354,5611,2013-09-01,13,20,81,109,413,418,9,18,94,79,496,536
3444,1015272,6287,2016-03-01,37,35,67,65,265,310,38,40,91,112,557,551
3445,838624,3603,2015-09-01,39,30,122,107,450,467,33,24,113,87,650,544
3446,574011,1451,2008-03-01,34,38,125,115,518,509,41,43,144,126,723,808
3447,716118,801,2013-09-01,6,6,29,35,177,170,20,9,61,53,344,304
3448,31004,1558,2013-09-01,44,38,117,127,905,814,36,26,132,137,915,970
3449,735243,1782,2008-09-01,43,43,125,143,805,847,27,34,165,124,1067,897
3450,1105273,1950,2008-09-01,55,50,188,190,1099,1012,49,40,187,173,1109,1023
3451,148637,3624,2015-09-01,15,23,80,90,708,698,19,22,94,80,958,923
3452,1205058,3565,2015-09-01,15,27,76,90,696,689,24,24,97,83,951,912
3453,764721,3581,2015-09-01,14,23,78,89,699,686,23,22,97,80,952,912
3454,1020488,5489,2012-09-01,58,58,168,155,776,704,40,39,162,151,784,864
3455,878207,183,2017-03-01,6,8,26,26,156,175,20,18,96,58,318,279
3456,1044552,5320,2013-09-01,59,64,160,161,706,711,48,54,158,152,747,672
3457,319787,4114,2007-09-01,16,11,77,54,417,355,29,16,94,66,537,525
3458,1200413,4107,2007-09-01,21,12,76,54,413,352,35,19,91,65,541,518
3459,120534,128,2017-03-01,20,24,132,123,851,756,31,57,189,254,1320,1409
3460,1302301,469,2008-09-01,71,58,190,150,633,494,51,47,210,172,806,664
3461,452102,3373,2016-09-01,27,25,74,85,442,438,12,25,117,122,511,509
3462,53521,5510,2011-03-01,38,32,121,152,823,887,48,36,156,133,1117,1057
3463,182441,4047,2012-09-01,50,52,191,173,949,772,126,94,463,402,1850,1366
3464,757864,6049,2016-03-01,34,20,135,96,806,699,42,13,154,98,1024,803
3465,1022683,4302,2011-03-01,38,33,106,127,816,890,49,38,143,124,1099,1042
3466,1022473,6693,2016-03-01,34,20,142,98,803,701,45,13,157,103,1040,805
3467,229614,4713,2011-03-01,37,31,108,131,814,888,51,37,147,126,1102,1043
3468,1185090,2735,2011-03-01,31,35,105,75,456,440,22,34,111,125,927,909
3469,815822,4236,2016-03-01,45,23,119,91,806,683,37,44,102,95,708,667
3470,445535,397,2013-03-01,47,23,120,96,611,568,49,31,160,129,992,795
3471,752774,1421,2008-03-01,64,54,135,124,505,478,42,41,139,134,689,645
3472,1043171,119,2017-03-01,28,40,94,104,645,558,25,30,132,148,606,600
3473,1275200,3331,2016-09-01,19,13,65,60,242,302,24,32,92,83,509,564
3474,464670,2683,2011-03-01,34,63,142,170,659,691,24,51,137,153,815,793
3475,439561,4165,2014-09-01,10,17,23,25,95,86,15,23,42,38,198,193
3476,617591,464,2013-03-01,5,7,66,50,484,414,15,18,71,70,766,610
3477,1322237,396,2013-03-01,5,7,66,54,483,416,16,19,72,70,768,609
3478,1193790,3661,2010-03-01,25,13,105,79,343,327,22,16,94,99,584,670
3479,753355,3744,2014-03-01,21,8,90,68,281,284,10,13,80,66,635,523
3480,400747,3762,2014-03-01,18,8,72,65,284,287,10,12,71,65,638,525
3481,960510,6149,2012-09-01,42,52,160,149,894,853,51,47,164,142,1132,1023
3482,186264,1871,2008-09-01,134,108,270,269,895,843,100,105,275,270,1125,975
3483,124520,1590,2010-03-01,29,27,95,91,406,391,36,26,106,92,429,439
3484,674310,3232,2010-03-01,49,35,118,97,576,485,35,54,117,160,717,775
3485,802934,4742,2007-09-01,39,39,98,106,565,650,49,36,116,103,744,698
3486,1230640,4688,2010-03-01,37,52,188,208,854,934,60,50,180,203,1118,1248
3487,1142587,4687,2010-03-01,35,46,186,207,863,933,58,46,181,205,1120,1241
3488,1226670,576,2008-09-01,41,41,124,131,602,623,57,35,158,100,913,727
3489,614594,4691,2010-03-01,38,52,187,210,853,934,61,49,180,202,1116,1252
3490,525898,4689,2010-03-01,38,52,187,210,852,932,61,49,180,203,1113,1246
3491,1342063,3238,2008-03-01,25,44,84,121,819,822,38,41,153,134,1459,1330
3492,902178,2109,2008-03-01,25,43,84,122,818,826,35,40,150,134,1462,1335
3493,813664,2205,2010-03-01,37,31,123,112,829,708,38,60,133,202,1327,1614
3494,1195891,5031,2008-09-01,37,31,123,79,533,497,62,75,185,183,979,738
3495,139529,5030,2008-09-01,37,31,125,77,532,494,61,74,185,184,979,739
3496,175111,2161,2010-03-01,27,27,123,91,703,614,35,62,137,174,931,948
3497,256114,6558,2016-03-01,44,46,167,177,971,957,45,67,196,201,1212,1126
3498,306603,6029,2016-03-01,11,14,39,31,291,266,13,15,47,38,412,354
3499,994759,5272,2007-09-01,12,14,75,60,741,647,26,75,108,159,1840,1876
3500,1173653,4273,2012-09-01,9,8,65,44,380,330,12,10,74,69,544,494
3501,513745,4530,2008-03-01,49,36,197,179,999,850,35,30,155,213,1045,980
3502,268033,6445,2016-09-01,75,56,181,151,832,841,55,52,208,202,1492,1492
3503,443268,5675,2015-09-01,49,45,175,192,724,907,59,44,242,200,1554,1490
3504,572931,4304,2011-03-01,27,38,144,140,697,636,29,28,133,108,601,629
3505,1354064,3134,2013-03-01,40,55,144,171,765,656,32,41,138,150,783,740
3506,558541,6846,2016-03-01,65,49,128,141,750,712,55,54,117,122,677,571
3507,444338,3828,2014-03-01,52,40,182,220,860,934,144,140,464,458,1487,1453
3508,470503,6082,2016-03-01,61,55,145,148,741,711,42,42,147,146,663,575
3509,119157,6546,2016-09-01,68,47,134,147,745,754,56,51,109,127,629,612
3510,1364464,5380,2012-09-01,19,20,90,71,406,381,45,25,136,106,518,482
3511,1059566,2234,2008-03-01,33,19,99,75,419,369,25,20,105,106,554,418
3512,362618,850,2013-09-01,55,51,124,133,871,765,47,60,115,155,1410,1400
3513,891256,1660,2011-03-01,37,39,138,135,759,899,54,41,176,138,1610,1544
3514,803028,3504,2016-09-01,58,59,149,128,840,856,52,40,140,137,1323,1287
3515,220520,6059,2016-03-01,34,36,161,122,479,406,38,48,149,124,460,429
3516,227843,624,2013-09-01,24,28,97,113,463,482,39,39,138,127,732,709
3517,1368614,541,2013-09-01,53,57,164,164,740,769,38,34,132,128,843,946
3518,44649,4809,2008-09-01,43,53,157,163,464,400,35,44,141,146,547,455
3519,521216,3884,2012-09-01,48,41,145,124,705,656,36,28,127,144,643,678
3520,1324323,3627,2015-09-01,60,57,163,174,726,916,65,52,209,174,1527,1477
3521,881704,808,2007-09-01,32,38,147,163,1024,942,75,49,297,200,1514,1189
3522,972281,3503,2016-09-01,57,50,185,149,840,847,51,47,179,182,1482,1464
3523,1155244,929,2014-03-01,47,55,173,214,802,926,86,100,301,304,1767,1752
3524,223542,5958,2016-03-01,19,32,104,100,832,839,25,18,87,85,1174,1113
3525,203613,72,2017-03-01,13,25,78,119,783,919,20,25,88,134,969,1056
3526,1260021,4168,2008-09-01,18,11,109,84,775,680,26,23,99,113,915,1080
3527,1077604,1879,2015-09-01,31,26,157,128,699,651,31,25,141,129,893,839
3528,996419,5635,2007-09-01,9,17,79,74,722,691,17,18,104,107,1009,977
3529,813039,2292,2009-03-01,42,20,205,146,723,598,53,16,172,125,939,807
3530,820026,71,2017-03-01,13,25,78,119,786,924,20,25,88,133,969,1052
3531,555135,5641,2007-09-01,11,23,87,84,736,692,25,25,114,111,1066,1011
3532,467095,2639,2007-09-01,10,19,80,74,723,699,19,19,104,110,1046,993
3533,27691,5637,2007-09-01,9,21,85,81,741,680,18,17,119,122,1029,989
3534,555221,2596,2007-09-01,9,17,77,73,721,690,17,18,104,107,1008,977
3535,820060,4172,2008-09-01,21,11,112,85,783,696,26,23,101,117,926,1086
3536,345222,3284,2012-09-01,36,32,90,89,571,508,15,20,73,89,540,547
3537,1172251,75,2017-03-01,20,26,87,128,772,913,26,25,93,138,970,1057
3538,813040,2311,2009-03-01,38,21,156,99,775,659,41,20,159,106,1037,909
3539,636730,1839,2016-03-01,27,32,135,114,746,597,22,27,110,81,804,729
3540,467132,37,2017-03-01,12,14,67,111,761,919,15,15,79,128,930,1011
3541,726519,807,2013-09-01,50,27,143,100,692,694,25,25,118,116,892,984
3542,1009875,224,2017-03-01,19,18,33,33,108,99,19,20,60,68,261,247
3543,1217803,3443,2016-09-01,28,26,103,108,492,517,15,25,88,98,509,509
3544,864066,4284,2013-03-01,66,58,207,185,884,776,66,47,290,231,1889,1622
3545,418975,1533,2011-03-01,13,8,64,59,406,395,20,13,159,151,573,582
3546,316079,1657,2008-09-01,49,47,158,162,978,1045,54,46,165,146,1148,1100
3547,495667,1630,2011-03-01,35,39,154,148,1063,1048,45,39,158,168,1245,1211
3548,103447,3895,2007-09-01,44,50,190,219,1050,1020,45,64,182,228,1091,1072
3549,63234,4286,2011-03-01,31,37,90,114,692,773,37,42,111,120,917,910
3550,833972,531,2010-03-01,40,40,122,108,741,725,31,51,116,163,867,950
3551,1273233,5321,2010-03-01,36,28,100,73,715,731,30,50,90,134,837,905
3552,540482,4735,2007-09-01,35,39,96,106,560,644,45,34,115,104,736,690
3553,753220,3306,2014-03-01,26,29,131,138,697,715,66,45,297,259,1690,1419
